Día,Hora,Minuto,Mes,Carga (kWh),Descarga (kWh)
3,20,15,6,0,0
3,20,20,6,0,0
3,20,25,6,0,0
3,20,30,6,0,0
3,20,35,6,0,0
3,20,40,6,0,0
3,20,45,6,0,0
3,20,50,6,0,0
3,20,55,6,0,0
3,21,0,6,0,0
3,21,5,6,0,0
3,21,10,6,0,0
3,21,15,6,0,0
3,21,20,6,0,0
3,21,25,6,0,0
3,21,30,6,0,0
3,21,35,6,0,0
3,21,40,6,0,0
3,21,45,6,0,0
3,21,50,6,0,0
3,21,55,6,0,0
3,22,0,6,0,0
3,22,5,6,0,0
3,22,10,6,0,0
3,22,15,6,0,0
3,22,20,6,0,0
3,22,25,6,0,0
3,22,30,6,0,0
3,22,35,6,0,0
3,22,40,6,0,0
3,22,45,6,0,0
3,22,50,6,0,0
3,22,55,6,0,0
3,23,0,6,0,0
3,23,5,6,0,0
3,23,10,6,0,0
3,23,15,6,0,0
3,23,20,6,0,0
3,23,25,6,0,0
3,23,30,6,0,0
3,23,35,6,0,0
3,23,40,6,0,0
3,23,45,6,0,0
3,23,50,6,0,0
3,23,55,6,0,0
3,24,0,6,0,0
4,0,5,6,0,0
4,0,10,6,0,0
4,0,15,6,0,0
4,0,20,6,0,0
4,0,25,6,0,0
4,0,30,6,0,0
4,0,35,6,0,0
4,0,40,6,0,0
4,0,45,6,0,0
4,0,50,6,0,0
4,0,55,6,0,0
4,1,0,6,0,0
4,1,5,6,0,0
4,1,10,6,0,0
4,1,15,6,0,0
4,1,20,6,0,0
4,1,25,6,0,0
4,1,30,6,0,0
4,1,35,6,0,0
4,1,40,6,0,0
4,1,45,6,0,0
4,1,50,6,0,0
4,1,55,6,0,0
4,2,0,6,0,0
4,2,5,6,0,0
4,2,10,6,0,0
4,2,15,6,0,0
4,2,20,6,0,0
4,2,25,6,0,0
4,2,30,6,0,0
4,2,35,6,0,0
4,2,40,6,0,0
4,2,45,6,0,0
4,2,50,6,0,0
4,2,55,6,0,0
4,3,0,6,0,0
4,3,5,6,0,0
4,3,10,6,0,0
4,3,15,6,0,0
4,3,20,6,0,0
4,3,25,6,0,0
4,3,30,6,0,0
4,3,35,6,0,0
4,3,40,6,0,0
4,3,45,6,0,0
4,3,50,6,0,0
4,3,55,6,0,0
4,4,0,6,0,0
4,4,5,6,0,0
4,4,10,6,0,0
4,4,15,6,0,0
4,4,20,6,0,0
4,4,25,6,0,0
4,4,30,6,0,0
4,4,35,6,0,0
4,4,40,6,0,0
4,4,45,6,0,0
4,4,50,6,0,0
4,4,55,6,0,0
4,5,0,6,0,0
4,5,5,6,0,0
4,5,10,6,0,0
4,5,15,6,0,0
4,5,20,6,0,0
4,5,25,6,0,0
4,5,30,6,0,0
4,5,35,6,0,0
4,5,40,6,0,0
4,5,45,6,0,0
4,5,50,6,0,0
4,5,55,6,0,0
4,6,0,6,0,0
4,6,5,6,0,0
4,6,10,6,0,0
4,6,15,6,0,0
4,6,20,6,0,0
4,6,25,6,0,0
4,6,30,6,0,0
4,6,35,6,0,0
4,6,40,6,0,0
4,6,45,6,0,0
4,6,50,6,0,0
4,6,55,6,0,0
4,7,0,6,0,0
4,7,5,6,0,0
4,7,10,6,0,0
4,7,15,6,0,0
4,7,20,6,0,0
4,7,25,6,0,0
4,7,30,6,0,0
4,7,35,6,0,0
4,7,40,6,0,0
4,7,45,6,0,0
4,7,50,6,0,0
4,7,55,6,0,0
4,8,0,6,0,0
4,8,5,6,0,0
4,8,10,6,0,0
4,8,15,6,0,0
4,8,20,6,0,0
4,8,25,6,0,0
4,8,30,6,0,0
4,8,35,6,0,0
4,8,40,6,0,0
4,8,45,6,0,0
4,8,50,6,0,0
4,8,55,6,0,0
4,9,0,6,0,0
4,9,5,6,0,0
4,9,10,6,0,0
4,9,15,6,0,0
4,9,20,6,0,0
4,9,25,6,0,0
4,9,30,6,0,0
4,9,35,6,0,0
4,9,40,6,0,0
4,9,45,6,0,0
4,9,50,6,0,0
4,9,55,6,0,0
4,10,0,6,0,0
4,10,5,6,0,0
4,10,10,6,0,0
4,10,15,6,0,0
4,10,20,6,0,0
4,10,25,6,0,0
4,10,30,6,0,0
4,10,35,6,0,0
4,10,40,6,0,0
4,10,45,6,0,0
4,10,50,6,0,0
4,10,55,6,0,0
4,11,0,6,0,0
4,11,5,6,0,0
4,11,10,6,0,0
4,11,15,6,0,0
4,11,20,6,0,0
4,11,25,6,0,0
4,11,30,6,0,0
4,11,35,6,0,0
4,11,40,6,0,0
4,11,45,6,0,0
4,11,50,6,0,0
4,11,55,6,0,0
4,12,0,6,0,0
4,12,5,6,0,0
4,12,10,6,0,0
4,12,15,6,0,0
4,12,20,6,0,0
4,12,25,6,0,0
4,12,30,6,0,0
4,12,35,6,0,0
4,12,40,6,0,0
4,12,45,6,0,0
4,12,50,6,0,0
4,12,55,6,0,0
4,13,0,6,0,0
4,13,5,6,0,0
4,13,10,6,0,0
4,13,15,6,0,0
4,13,20,6,0,0
4,13,25,6,0,0
4,13,30,6,0,0
4,13,35,6,0,0
4,13,40,6,0,0
4,13,45,6,0,0
4,13,50,6,0,0
4,13,55,6,0,0
4,14,0,6,0,0
4,14,5,6,0,0
4,14,10,6,0,0
4,14,15,6,0,0
4,14,20,6,0,0
4,14,25,6,0,0
4,14,30,6,0,0
4,14,35,6,0,0
4,14,40,6,0,0
4,14,45,6,0,0
4,14,50,6,0,0
4,14,55,6,0,0
4,15,0,6,0,0
4,15,5,6,0,0
4,15,10,6,0,0
4,15,15,6,0,0
4,15,20,6,0,0
4,15,25,6,0,0
4,15,30,6,0,0
4,15,35,6,0,0
4,15,40,6,0,0
4,15,45,6,0,0
4,15,50,6,0,0
4,15,55,6,0,0
4,16,0,6,0,0
4,16,5,6,0,0
4,16,10,6,0,0
4,16,15,6,0,0
4,16,20,6,0,0
4,16,25,6,0,0
4,16,30,6,0,0
4,16,35,6,0,0
4,16,40,6,0,0
4,16,45,6,0,0
4,16,50,6,0,0
4,16,55,6,0,0
4,17,0,6,0,0
4,17,5,6,0,0
4,17,10,6,0,0
4,17,15,6,0,0
4,17,20,6,0,0
4,17,25,6,0,0
4,17,30,6,0,0
4,17,35,6,0,0
4,17,40,6,0,0
4,17,45,6,0,0
4,17,50,6,0,0
4,17,55,6,0,0
4,18,0,6,0,0
4,18,5,6,0,0
4,18,10,6,0,0
4,18,15,6,0,0
4,18,20,6,0,0
4,18,25,6,0,0
4,18,30,6,0,0
4,18,35,6,0,0
4,18,40,6,0,0
4,18,45,6,0,0
4,18,50,6,0,0
4,18,55,6,0,0
4,19,0,6,0,0
4,19,5,6,0,0
4,19,10,6,0,0
4,19,15,6,0,0
4,19,20,6,0,0
4,19,25,6,0,0
4,19,30,6,0,0
4,19,35,6,0,0
4,19,40,6,0,0
4,19,45,6,0,0
4,19,50,6,0,0
4,19,55,6,0,0
4,20,0,6,0,0
4,20,5,6,0,0
4,20,10,6,0,0
4,20,15,6,0,0
4,20,20,6,0,0
4,20,25,6,0,0
4,20,30,6,0,0
4,20,35,6,0,0
4,20,40,6,0,0
4,20,45,6,0,0
4,20,50,6,0,0
4,20,55,6,0,0
4,21,0,6,0,0
4,21,5,6,0,0
4,21,10,6,0,0
4,21,15,6,0,0
4,21,20,6,0,0
4,21,25,6,0,0
4,21,30,6,0,0
4,21,35,6,0,0
4,21,40,6,0,0
4,21,45,6,0,0
4,21,50,6,0,0
4,21,55,6,0,0
4,22,0,6,0,0
4,22,5,6,0,0
4,22,10,6,0,0
4,22,15,6,0,0
4,22,20,6,0,0
4,22,25,6,0,0
4,22,30,6,0,0
4,22,35,6,0,0
4,22,40,6,0,0
4,22,45,6,0,0
4,22,50,6,0,0
4,22,55,6,0,0
4,23,0,6,0,0
4,23,5,6,0,0
4,23,10,6,0,0
4,23,15,6,0,0
4,23,20,6,0,0
4,23,25,6,0,0
4,23,30,6,0,0
4,23,35,6,0,0
4,23,40,6,0,0
4,23,45,6,0,0
4,23,50,6,0,0
4,23,55,6,0,0
4,24,0,6,0,0
5,0,5,6,0,0
5,0,10,6,0,0
5,0,15,6,0,0
5,0,20,6,0,0
5,0,25,6,0,0
5,0,30,6,0,0
5,0,35,6,0,0
5,0,40,6,0,0
5,0,45,6,0,0
5,0,50,6,0,0
5,0,55,6,0,0
5,1,0,6,0,0
5,1,5,6,0,0
5,1,10,6,0,0
5,1,15,6,0,0
5,1,20,6,0,0
5,1,25,6,0,0
5,1,30,6,0,0
5,1,35,6,0,0
5,1,40,6,0,0
5,1,45,6,0,0
5,1,50,6,0,0
5,1,55,6,0,0
5,2,0,6,0,0
5,2,5,6,0,0
5,2,10,6,0,0
5,2,15,6,0,0
5,2,20,6,0,0
5,2,25,6,0,0
5,2,30,6,0,0
5,2,35,6,0,0
5,2,40,6,0,0
5,2,45,6,0,0
5,2,50,6,0,0
5,2,55,6,0,0
5,3,0,6,0,0
5,3,5,6,0,0
5,3,10,6,0,0
5,3,15,6,0,0
5,3,20,6,0,0
5,3,25,6,0,0
5,3,30,6,0,0
5,3,35,6,0,0
5,3,40,6,0,0
5,3,45,6,0,0
5,3,50,6,0,0
5,3,55,6,0,0
5,4,0,6,0,0
5,4,5,6,0,0
5,4,10,6,0,0
5,4,15,6,0,0
5,4,20,6,0,0
5,4,25,6,0,0
5,4,30,6,0,0
5,4,35,6,0,0
5,4,40,6,0,0
5,4,45,6,0,0
5,4,50,6,0,0
5,4,55,6,0,0
5,5,0,6,0,0
5,5,5,6,0,0
5,5,10,6,0,0
5,5,15,6,0,0
5,5,20,6,0,0
5,5,25,6,0,0
5,5,30,6,0,0
5,5,35,6,0,0
5,5,40,6,0,0
5,5,45,6,0,0
5,5,50,6,0,0
5,5,55,6,0,0
5,6,0,6,0,0
5,6,5,6,0,0
5,6,10,6,0,0
5,6,15,6,0,0
5,6,20,6,0,0
5,6,25,6,0,0
5,6,30,6,0,0
5,6,35,6,0,0
5,6,40,6,0,0
5,6,45,6,0,0
5,6,50,6,0,0
5,6,55,6,0,0
5,7,0,6,0,0
5,7,5,6,0,0
5,7,10,6,0,0
5,7,15,6,0,0
5,7,20,6,0,0
5,7,25,6,0,0
5,7,30,6,0,0
5,7,35,6,0,0
5,7,40,6,0,0
5,7,45,6,0,0
5,7,50,6,0,0
5,7,55,6,0,0
5,8,0,6,0,0
5,8,5,6,0,0
5,8,10,6,0,0
5,8,15,6,0,0
5,8,20,6,0,0
5,8,25,6,0,0
5,8,30,6,0,0
5,8,35,6,0,0
5,8,40,6,0,0
5,8,45,6,0,0
5,8,50,6,0,0
5,8,55,6,0,0
5,9,0,6,0,0
5,9,5,6,0,0
5,9,10,6,0,0
5,9,15,6,0,0
5,9,20,6,0,0
5,9,25,6,0,0
5,9,30,6,0,0
5,9,35,6,0,0
5,9,40,6,0,0
5,9,45,6,0,0
5,9,50,6,0,0
5,9,55,6,0,0
5,10,0,6,0,0
5,10,5,6,0,0
5,10,10,6,0,0
5,10,15,6,0,0
5,10,20,6,0,0
5,10,25,6,0,0
5,10,30,6,0,0
5,10,35,6,0,0
5,10,40,6,0,0
5,10,45,6,0,0
5,10,50,6,0,0
5,10,55,6,0,0
5,11,0,6,0,0
5,11,5,6,0,0
5,11,10,6,0,0
5,11,15,6,0,0
5,11,20,6,0,0
5,11,25,6,0,0
5,11,30,6,0,0
5,11,35,6,0,0
5,11,40,6,0,0
5,11,45,6,0,0
5,11,50,6,0,0
5,11,55,6,0,0
5,12,0,6,0,0
5,12,5,6,0,0
5,12,10,6,0,0
5,12,15,6,0,0
5,12,20,6,0,0
5,12,25,6,0,0
5,12,30,6,0,0
5,12,35,6,0,0
5,12,40,6,0,0
5,12,45,6,0,0
5,12,50,6,0,0
5,12,55,6,0,0
5,13,0,6,0,0
5,13,5,6,0,0
5,13,10,6,0,0
5,13,15,6,0,0
5,13,20,6,0,0
5,13,25,6,0,0
5,13,30,6,0,0
5,13,35,6,0,0
5,13,40,6,0,0
5,13,45,6,0,0
5,13,50,6,0,0
5,13,55,6,0,0
5,14,0,6,0,0
5,14,5,6,0,0
5,14,10,6,0,0
5,14,15,6,0,0
5,14,20,6,0,0
5,14,25,6,0,0
5,14,30,6,0,0
5,14,35,6,0,0
5,14,40,6,0,0
5,14,45,6,0,0
5,14,50,6,0,0
5,14,55,6,0,0
5,15,0,6,0,0
5,15,5,6,0,0
5,15,10,6,0,0
5,15,15,6,0,0
5,15,20,6,0,0
5,15,25,6,0,0
5,15,30,6,0,0
5,15,35,6,0,0
5,15,40,6,0,0
5,15,45,6,0,0
5,15,50,6,0,0
5,15,55,6,0,0
5,16,0,6,0,0
5,16,5,6,0,0
5,16,10,6,0,0
5,16,15,6,0,0
5,16,20,6,0,0
5,16,25,6,0,0
5,16,30,6,0,0
5,16,35,6,0,0
5,16,40,6,0,0
5,16,45,6,0,0
5,16,50,6,0,0
5,16,55,6,0,0
5,17,0,6,0,0
5,17,5,6,0,0
5,17,10,6,0,0
5,17,15,6,0,0
5,17,20,6,0,0
5,17,25,6,0,0
5,17,30,6,0,0
5,17,35,6,0,0
5,17,40,6,0,0
5,17,45,6,0,0
5,17,50,6,0,0
5,17,55,6,0,0
5,18,0,6,0,0
5,18,5,6,0,0
5,18,10,6,0,0
5,18,15,6,0,0
5,18,20,6,0,0
5,18,25,6,0,0
5,18,30,6,0,0
5,18,35,6,0,0
5,18,40,6,0,0
5,18,45,6,0,0
5,18,50,6,0,0
5,18,55,6,0,0
5,19,0,6,0,0
5,19,5,6,0,0
5,19,10,6,0,0
5,19,15,6,0,0
5,19,20,6,0,0
5,19,25,6,0,0
5,19,30,6,0,0
5,19,35,6,0,0
5,19,40,6,0,0
5,19,45,6,0,0
5,19,50,6,0,0
5,19,55,6,0,0
5,20,0,6,0,0
5,20,5,6,0,0
5,20,10,6,0,0
5,20,15,6,0,0
5,20,20,6,0,0
5,20,25,6,0,0
5,20,30,6,0,0
5,20,35,6,0,0
5,20,40,6,0,0
5,20,45,6,0,0
5,20,50,6,0,0
5,20,55,6,0,0
5,21,0,6,0,0
5,21,5,6,0,0
5,21,10,6,0,0
5,21,15,6,0,0
5,21,20,6,0,0
5,21,25,6,0,0
5,21,30,6,0,0
5,21,35,6,0,0
5,21,40,6,0,0
5,21,45,6,0,0
5,21,50,6,0,0
5,21,55,6,0,0
5,22,0,6,0,0
5,22,5,6,0,0
5,22,10,6,0,0
5,22,15,6,0,0
5,22,20,6,0,0
5,22,25,6,0,0
5,22,30,6,0,0
5,22,35,6,0,0
5,22,40,6,0,0
5,22,45,6,0,0
5,22,50,6,0,0
5,22,55,6,0,0
5,23,0,6,0,0
5,23,5,6,0,0
5,23,10,6,0,0
5,23,15,6,0,0
5,23,20,6,0,0
5,23,25,6,0,0
5,23,30,6,0,0
5,23,35,6,0,0
5,23,40,6,0,0
5,23,45,6,0,0
5,23,50,6,0,0
5,23,55,6,0,0
5,24,0,6,0,0
6,0,5,6,0,0
6,0,10,6,0,0
6,0,15,6,0,0
6,0,20,6,0,0
6,0,25,6,0,0
6,0,30,6,0,0
6,0,35,6,0,0
6,0,40,6,0,0
6,0,45,6,0,0
6,0,50,6,0,0
6,0,55,6,0,0
6,1,0,6,0,0
6,1,5,6,0,0
6,1,10,6,0,0
6,1,15,6,0,0
6,1,20,6,0,0
6,1,25,6,0,0
6,1,30,6,0,0
6,1,35,6,0,0
6,1,40,6,0,0
6,1,45,6,0,0
6,1,50,6,0,0
6,1,55,6,0,0
6,2,0,6,0,0
6,2,5,6,0,0
6,2,10,6,0,0
6,2,15,6,0,0
6,2,20,6,0,0
6,2,25,6,0,0
6,2,30,6,0,0
6,2,35,6,0,0
6,2,40,6,0,0
6,2,45,6,0,0
6,2,50,6,0,0
6,2,55,6,0,0
6,3,0,6,0,0
6,3,5,6,0,0
6,3,10,6,0,0
6,3,15,6,0,0
6,3,20,6,0,0
6,3,25,6,0,0
6,3,30,6,0,0
6,3,35,6,0,0
6,3,40,6,0,0
6,3,45,6,0,0
6,3,50,6,0,0
6,3,55,6,0,0
6,4,0,6,0,0
6,4,5,6,0,0
6,4,10,6,0,0
6,4,15,6,0,0
6,4,20,6,0,0
6,4,25,6,0,0
6,4,30,6,0,0
6,4,35,6,0,0
6,4,40,6,0,0
6,4,45,6,0,0
6,4,50,6,0,0
6,4,55,6,0,0
6,5,0,6,0,0
6,5,5,6,0,0
6,5,10,6,0,0
6,5,15,6,0,0
6,5,20,6,0,0
6,5,25,6,0,0
6,5,30,6,0,0
6,5,35,6,0,0
6,5,40,6,0,0
6,5,45,6,0,0
6,5,50,6,0,0
6,5,55,6,0,0
6,6,0,6,0,0
6,6,5,6,0,0
6,6,10,6,0,0
6,6,15,6,0,0
6,6,20,6,0,0
6,6,25,6,0,0
6,6,30,6,0,0
6,6,35,6,0,0
6,6,40,6,0,0
6,6,45,6,0,0
6,6,50,6,0,0
6,6,55,6,0,0
6,7,0,6,0,0
6,7,5,6,0,0
6,7,10,6,0,0
6,7,15,6,0,0
6,7,20,6,0,0
6,7,25,6,0,0
6,7,30,6,0,0
6,7,35,6,0,0
6,7,40,6,0,0
6,7,45,6,0,0
6,7,50,6,0,0
6,7,55,6,0,0
6,8,0,6,0,0
6,8,5,6,0,0
6,8,10,6,0,0
6,8,15,6,0,0
6,8,20,6,0,0
6,8,25,6,0,0
6,8,30,6,0,0
6,8,35,6,0,0
6,8,40,6,0,0
6,8,45,6,0,0
6,8,50,6,0,0
6,8,55,6,0,0
6,9,0,6,0,0
6,9,5,6,0,0
6,9,10,6,0,0
6,9,15,6,0,0
6,9,20,6,0,0
6,9,25,6,0,0
6,9,30,6,0,0
6,9,35,6,0,0
6,9,40,6,0,0
6,9,45,6,0,0
6,9,50,6,0,0
6,9,55,6,0,0
6,10,0,6,0,0
6,10,5,6,0,0
6,10,10,6,0,0
6,10,15,6,0,0
6,10,20,6,0,0
6,10,25,6,0,0
6,10,30,6,0,0
6,10,35,6,0,0
6,10,40,6,0,0
6,10,45,6,0,0
6,10,50,6,0,0
6,10,55,6,0,0
6,11,0,6,0,0
6,11,5,6,0,0
6,11,10,6,0,0
6,11,15,6,0,0
6,11,20,6,0,0
6,11,25,6,0,0
6,11,30,6,0,0
6,11,35,6,0,0
6,11,40,6,0,0
6,11,45,6,0,0
6,11,50,6,0,0
6,11,55,6,0,0
6,12,0,6,0,0
6,12,5,6,0,0
6,12,10,6,0,0
6,12,15,6,0,0
6,12,20,6,0,0
6,12,25,6,0,0
6,12,30,6,0,0
6,12,35,6,0,0
6,12,40,6,0,0
6,12,45,6,0,0
6,12,50,6,0,0
6,12,55,6,0,0
6,13,0,6,0,0
6,13,5,6,0,0
6,13,10,6,0,0
6,13,15,6,0,0
6,13,20,6,0,0
6,13,25,6,0,0
6,13,30,6,0,0
6,13,35,6,0,0
6,13,40,6,0,0
6,13,45,6,0,0
6,13,50,6,0,0
6,13,55,6,0,0
6,14,0,6,0,0
6,14,5,6,0,0
6,14,10,6,0,0
6,14,15,6,0,0
6,14,20,6,0,0
6,14,25,6,0,0
6,14,30,6,0,0
6,14,35,6,0,0
6,14,40,6,0,0
6,14,45,6,0,0
6,14,50,6,0,0
6,14,55,6,0,0
6,15,0,6,0,0
6,15,5,6,0,0
6,15,10,6,0,0
6,15,15,6,0,0
6,15,20,6,0,0
6,15,25,6,0,0
6,15,30,6,0,0
6,15,35,6,0,0
6,15,40,6,0,0
6,15,45,6,0,0
6,15,50,6,0,0
6,15,55,6,0,0
6,16,0,6,0,0
6,16,5,6,0,0
6,16,10,6,0,0
6,16,15,6,0,0
6,16,20,6,0,0
6,16,25,6,0,0
6,16,30,6,0,0
6,16,35,6,0,0
6,16,40,6,0,0
6,16,45,6,0,0
6,16,50,6,0,0
6,16,55,6,0,0
6,17,0,6,0,0
6,17,5,6,0,0
6,17,10,6,0,0
6,17,15,6,0,0
6,17,20,6,0,0
6,17,25,6,0,0
6,17,30,6,0,0
6,17,35,6,0,0
6,17,40,6,0,0
6,17,45,6,0,0
6,17,50,6,0,0
6,17,55,6,0,0
6,18,0,6,0,0
6,18,5,6,0,0
6,18,10,6,0,0
6,18,15,6,0,0
6,18,20,6,0,0
6,18,25,6,0,0
6,18,30,6,0,0
6,18,35,6,0,0
6,18,40,6,0,0
6,18,45,6,0,0
6,18,50,6,0,0
6,18,55,6,0,0
6,19,0,6,0,0
6,19,5,6,0,0
6,19,10,6,0,0
6,19,15,6,0,0
6,19,20,6,0,0
6,19,25,6,0,0
6,19,30,6,0,0
6,19,35,6,0,0
6,19,40,6,0,0
6,19,45,6,0,0
6,19,50,6,0,0
6,19,55,6,0,0
6,20,0,6,0,0
6,20,5,6,0,0
6,20,10,6,0,0
6,20,15,6,0,0
6,20,20,6,0,0
6,20,25,6,0,0
6,20,30,6,0,0
6,20,35,6,0,0
6,20,40,6,0,0
6,20,45,6,0,0
6,20,50,6,0,0
6,20,55,6,0,0
6,21,0,6,0,0
6,21,5,6,0,0
6,21,10,6,0,0
6,21,15,6,0,0
6,21,20,6,0,0
6,21,25,6,0,0
6,21,30,6,0,0
6,21,35,6,0,0
6,21,40,6,0,0
6,21,45,6,0,0
6,21,50,6,0,0
6,21,55,6,0,0
6,22,0,6,0,0
6,22,5,6,0,0
6,22,10,6,0,0
6,22,15,6,0,0
6,22,20,6,0,0
6,22,25,6,0,0
6,22,30,6,0,0
6,22,35,6,0,0
6,22,40,6,0,0
6,22,45,6,0,0
6,22,50,6,0,0
6,22,55,6,0,0
6,23,0,6,0,0
6,23,5,6,0,0
6,23,10,6,0,0
6,23,15,6,0,0
6,23,20,6,0,0
6,23,25,6,0,0
6,23,30,6,0,0
6,23,35,6,0,0
6,23,40,6,0,0
6,23,45,6,0,0
6,23,50,6,0,0
6,23,55,6,0,0
6,24,0,6,0,0
7,0,5,6,0,0
7,0,10,6,0,0
7,0,15,6,0,0
7,0,20,6,0,0
7,0,25,6,0,0
7,0,30,6,0,0
7,0,35,6,0,0
7,0,40,6,0,0
7,0,45,6,0,0
7,0,50,6,0,0
7,0,55,6,0,0
7,1,0,6,0,0
7,1,5,6,0,0
7,1,10,6,0,0
7,1,15,6,0,0
7,1,20,6,0,0
7,1,25,6,0,0
7,1,30,6,0,0
7,1,35,6,0,0
7,1,40,6,0,0
7,1,45,6,0,0
7,1,50,6,0,0
7,1,55,6,0,0
7,2,0,6,0,0
7,2,5,6,0,0
7,2,10,6,0,0
7,2,15,6,0,0
7,2,20,6,0,0
7,2,25,6,0,0
7,2,30,6,0,0
7,2,35,6,0,0
7,2,40,6,0,0
7,2,45,6,0,0
7,2,50,6,0,0
7,2,55,6,0,0
7,3,0,6,0,0
7,3,5,6,0,0
7,3,10,6,0,0
7,3,15,6,0,0
7,3,20,6,0,0
7,3,25,6,0,0
7,3,30,6,0,0
7,3,35,6,0,0
7,3,40,6,0,0
7,3,45,6,0,0
7,3,50,6,0,0
7,3,55,6,0,0
7,4,0,6,0,0
7,4,5,6,0,0
7,4,10,6,0,0
7,4,15,6,0,0
7,4,20,6,0,0
7,4,25,6,0,0
7,4,30,6,0,0
7,4,35,6,0,0
7,4,40,6,0,0
7,4,45,6,0,0
7,4,50,6,0,0
7,4,55,6,0,0
7,5,0,6,0,0
7,5,5,6,0,0
7,5,10,6,0,0
7,5,15,6,0,0
7,5,20,6,0,0
7,5,25,6,0,0
7,5,30,6,0,0
7,5,35,6,0,0
7,5,40,6,0,0
7,5,45,6,0,0
7,5,50,6,0,0
7,5,55,6,0,0
7,6,0,6,0,0
7,6,5,6,0,0
7,6,10,6,0,0
7,6,15,6,0,0
7,6,20,6,0,0
7,6,25,6,0,0
7,6,30,6,0,0
7,6,35,6,0,0
7,6,40,6,0,0
7,6,45,6,0,0
7,6,50,6,0,0
7,6,55,6,0,0
7,7,0,6,0,0
7,7,5,6,0,0
7,7,10,6,0,0
7,7,15,6,0,0
7,7,20,6,0,0
7,7,25,6,0,0
7,7,30,6,0,0
7,7,35,6,0,0
7,7,40,6,0,0
7,7,45,6,0,0
7,7,50,6,0,0
7,7,55,6,0,0
7,8,0,6,0,0
7,8,5,6,0,0
7,8,10,6,0,0
7,8,15,6,0,0
7,8,20,6,0,0
7,8,25,6,0,0
7,8,30,6,0,0
7,8,35,6,0,0
7,8,40,6,0,0
7,8,45,6,0,0
7,8,50,6,0,0
7,8,55,6,0,0
7,9,0,6,0,0
7,9,5,6,0,0
7,9,10,6,0,0
7,9,15,6,0,0
7,9,20,6,0,0
7,9,25,6,0,0
7,9,30,6,0,0
7,9,35,6,0,0
7,9,40,6,0,0
7,9,45,6,0,0
7,9,50,6,0,0
7,9,55,6,0,0
7,10,0,6,0,0
7,10,5,6,0,0
7,10,10,6,0,0
7,10,15,6,0,0
7,10,20,6,0,0
7,10,25,6,0,0
7,10,30,6,0,0
7,10,35,6,0,0
7,10,40,6,0,0
7,10,45,6,0,0
7,10,50,6,0,0
7,10,55,6,0,0
7,11,0,6,0,0
7,11,5,6,0,0
7,11,10,6,0,0
7,11,15,6,0,0
7,11,20,6,0,0
7,11,25,6,0,0
7,11,30,6,0,0
7,11,35,6,0,0
7,11,40,6,0,0
7,11,45,6,0,0
7,11,50,6,0,0
7,11,55,6,0,0
7,12,0,6,0,0
7,12,5,6,0,0
7,12,10,6,0,0
7,12,15,6,0,0
7,12,20,6,0,0
7,12,25,6,0,0
7,12,30,6,0,0
7,12,35,6,0,0
7,12,40,6,0,0
7,12,45,6,0,0
7,12,50,6,0,0
7,12,55,6,0,0
7,13,0,6,0,0
7,13,5,6,0,0
7,13,10,6,0,0
7,13,15,6,0,0
7,13,20,6,0,0
7,13,25,6,0,0
7,13,30,6,0,0
7,13,35,6,0,0
7,13,40,6,0,0
7,13,45,6,0,0
7,13,50,6,0,0
7,13,55,6,0,0
7,14,0,6,0,0
7,14,5,6,0,0
7,14,10,6,0,0
7,14,15,6,0,0
7,14,20,6,0,0
7,14,25,6,0,0
7,14,30,6,0,0
7,14,35,6,0,0
7,14,40,6,0,0
7,14,45,6,0,0
7,14,50,6,0,0
7,14,55,6,0,0
7,15,0,6,0,0
7,15,5,6,0,0
7,15,10,6,0,0
7,15,15,6,0,0
7,15,20,6,0,0
7,15,25,6,0,0
7,15,30,6,0,0
7,15,35,6,0,0
7,15,40,6,0,0
7,15,45,6,0,0
7,15,50,6,0,0
7,15,55,6,0,0
7,16,0,6,0,0
7,16,5,6,0,0
7,16,10,6,0,0
7,16,15,6,0,0
7,16,20,6,0,0
7,16,25,6,0,0
7,16,30,6,0,0
7,16,35,6,0,0
7,16,40,6,0,0
7,16,45,6,0,0
7,16,50,6,0,0
7,16,55,6,0,0
7,17,0,6,0,0
7,17,5,6,0,0
7,17,10,6,0,0
7,17,15,6,0,0
7,17,20,6,0,0
7,17,25,6,0,0
7,17,30,6,0,0
7,17,35,6,0,0
7,17,40,6,0,0
7,17,45,6,0,0
7,17,50,6,0,0
7,17,55,6,0,0
7,18,0,6,0,0
7,18,5,6,0,0
7,18,10,6,0,0
7,18,15,6,0,0
7,18,20,6,0,0
7,18,25,6,0,0
7,18,30,6,0,0
7,18,35,6,0,0
7,18,40,6,0,0
7,18,45,6,0,0
7,18,50,6,0,0
7,18,55,6,0,0
7,19,0,6,0,0
7,19,5,6,0,0
7,19,10,6,0,0
7,19,15,6,0,0
7,19,20,6,0,0
7,19,25,6,0,0
7,19,30,6,0,0
7,19,35,6,0,0
7,19,40,6,0,0
7,19,45,6,0,0
7,19,50,6,0,0
7,19,55,6,0,0
7,20,0,6,0,0
7,20,5,6,0,0
7,20,10,6,0,0
7,20,15,6,0,0
7,20,20,6,0,0
7,20,25,6,0,0
7,20,30,6,0,0
7,20,35,6,0,0
7,20,40,6,0,0
7,20,45,6,0,0
7,20,50,6,0,0
7,20,55,6,0,0
7,21,0,6,0,0
7,21,5,6,0,0
